;idequipos;modelo;area;marca;nombre_sede;categoria;fecha_registro;fecha_mant;observaciones
4031;2063;142 KL;Vacunación;Health O Meter;Las Mercedes;Balanza Mecánica;9/09/2020;11/12/2020 13:04;Funciona correctamente
4032;2063;142 KL;Vacunación;Health O Meter;Las Mercedes;Balanza Mecánica;9/09/2020;28/04/2021 10:58;Funciona correctamente
4033;2947;553KL;Enfermería;Health O Meter;San Cayetano;Balanza Electrónica;1/03/2021;26/07/2021 12:58;Funciona correctamente
4034;3005;553KL;Enfermería;Health O Meter;Cornejo;Balanza Electrónica;2/03/2021;22/07/2021 12:23;Funciona correctamente
4035;3018;553KL;Sala de Partos;Health O Meter;Santiago;Balanza Electrónica;2/03/2021;29/04/2021 11:42;Funciona correctamente 
4036;582;Genérico;Enfermería;Riester;SILOS;Equipo de Órganos;16/12/2019;29/03/2021 15:27;Equipo funcionando correctamente 
4037;582;Genérico;Enfermería;Riester;SILOS;Equipo de Órganos;16/12/2019;24/06/2021 9:15;Equipo en funcionamiento 
4038;1070;Genérico;Consultorio 1;Riester;CUCUTILLA;Equipo de Órganos;16/03/2020;25/08/2020 17:48;No se usa en el servicio
4039;1070;Genérico;Consultorio 1;Riester;CUCUTILLA;Equipo de Órganos;16/03/2020;25/03/2021 23:09;Equipo funcionando correctamente 
4040;1071;Genérico;Consultorio 1;Riester;CUCUTILLA;Equipo de Órganos;16/03/2020;25/08/2020 17:55;No se usa en el servicio actualmente
4041;1071;Genérico;Consultorio 1;Riester;CUCUTILLA;Equipo de Órganos;16/03/2020;25/03/2021 23:10;Equipo funcionando correctamente 
4042;1225;Genérico;Consultorio Médico;Riester;PAMPLONITA;Equipo de Órganos;25/03/2020;25/08/2020 18:36;Funcionando correctamente
4043;1225;Genérico;Consultorio Médico;Riester;PAMPLONITA;Equipo de Órganos;25/03/2020;29/01/2021 12:16;equipo funcionando correctamente
4044;1225;Genérico;Consultorio Médico;Riester;PAMPLONITA;Equipo de Órganos;25/03/2020;29/07/2021 11:17;El equipo funciona correctamente 
4045;2046;Genérico;OWG-899;Riester;Pamplona;Equipo de Órganos;19/08/2020;24/08/2020 9:08;Equipo funcionando correctamente
4046;2046;Genérico;OWG-899;Riester;Pamplona;Equipo de Órganos;19/08/2020;23/11/2020 12:27;Equipo sin pilas
4047;2046;Genérico;OWG-899;Riester;Pamplona;Equipo de Órganos;19/08/2020;28/05/2021 8:06;Equipo funcionando correctamente 
4048;6905;Genérico;Estación Enfermería;Riester;Pamplona;Equipo de Órganos;16/07/2021;19/07/2021 16:13;Equipo funcionando correctamente 
4049;1701;duplex;OET-472;Riester;Puerto Santander;Fonendoscopio;8/06/2020;25/09/2020 12:06;Funciona correctamente
4050;1701;duplex;OET-472;Riester;Puerto Santander;Fonendoscopio;8/06/2020;22/05/2021 19:37;Funciona correctamente
4051;2320;duplex;Cubículo 218;Riester;Pamplona;Fonendoscopio;24/09/2020;15/05/2021 21:05;Equipo funcionando correctamente 
4052;2322;duplex;Cubículo 219;Riester;Pamplona;Fonendoscopio;24/09/2020;15/05/2021 21:09;Equipo funcionando correctamente 
4053;2001;12306;Estación Enfermería;Riester;Pamplona;Laringoscopio;18/08/2020;18/08/2020 17:52;Equipo guardado. Funcionando
4054;2001;12306;Estación Enfermería;Riester;Pamplona;Laringoscopio;18/08/2020;23/11/2020 9:31;Equipo funcionando correctamente
4055;2001;12306;Estación Enfermería;Riester;Pamplona;Laringoscopio;18/08/2020;20/05/2021 11:37;Equipo funcionando correctamente
4056;3335;12306;COVID - 19;Riester;Sardinata;Laringoscopio;10/03/2021;30/04/2021 11:23;Funciona correctamente
4057;1700;Genérico;OET-472;Honsun;Puerto Santander;Tensiómetro;8/06/2020;25/09/2020 11:55;Funciona correctamente
4058;1700;Genérico;OET-472;Honsun;Puerto Santander;Tensiómetro;8/06/2020;22/05/2021 19:37;Funciona correctamente
4059;3435;Genérico;Urgencias;Honsun;Arboledas;Tensiómetro;22/03/2021;11/03/2021 14:41;Funciona correctamente
;;;;;;;;;
"Equipo funcionando""";;;;;;;;;
4061;341;MK304;Vacunación;Vestfrost;Pamplona;Nevera Horizontal;11/12/2019;21/08/2020 9:44;Temperatura: 4.0°C
"Funcionando correctamente""";;;;;;;;;
4062;341;MK304;Vacunación;Vestfrost;Pamplona;Nevera Horizontal;11/12/2019;23/11/2020 11:16;Equipo funcionando
"Temperatura 6°C""";;;;;;;;;
4063;343;MK304;Vacunación;Vestfrost;Pamplona;Nevera Horizontal;11/12/2019;16/06/2020 12:45;Equipo actualmente no está en uso por falta de tomacorrientes
4064;343;MK304;Vacunación;Vestfrost;Pamplona;Nevera Horizontal;11/12/2019;21/08/2020 9:40;Nevera se encuentra desconectada. Se deja en prueba de refrigeración para verificar temperatura posteriormente
4065;343;MK304;Vacunación;Vestfrost;Pamplona;Nevera Horizontal;11/12/2019;23/11/2020 11:18;Equipo funcionando
"Temperatura 5°C""";;;;;;;;;
4066;345;MK304;Vacunación;Vestfrost;Pamplona;Nevera Horizontal;11/12/2019;16/06/2020 12:53;Temperatura: 5.5°C
"Equipo funcionando""";;;;;;;;;
4067;345;MK304;Vacunación;Vestfrost;Pamplona;Nevera Horizontal;11/12/2019;21/08/2020 9:42;Temperatura: 5.1°C
"Funcionando correctamente""";;;;;;;;;
4068;345;MK304;Vacunación;Vestfrost;Pamplona;Nevera Horizontal;11/12/2019;23/11/2020 11:19;Equipo funcionando
"Temperatura 6°C""";;;;;;;;;
4069;445;MK304;Vacunación;Vestfrost;CÁCOTA;Nevera Horizontal;16/12/2019;1/04/2021 10:49;Equipo en buen estado 
4070;445;MK304;Vacunación;Vestfrost;CÁCOTA;Nevera Horizontal;16/12/2019;2/06/2021 15:48;Se realiza cambio de conector al equipo 
4071;494;MK304;Vacunación;Vestfrost;CHITAGÁ;Nevera Horizontal;16/12/2019;31/03/2021 14:54;Equipo funcionando correctamente 
4072;494;MK304;Vacunación;Vestfrost;CHITAGÁ;Nevera Horizontal;16/12/2019;2/06/2021 9:16;El equipo presentaba daño en el sistema de control, se realizan ajustes para garantizar que la temperatura esté estable 
4073;529;MK304;Vacunación;Vestfrost;CUCUTILLA;Nevera Horizontal;16/12/2019;25/08/2020 16:36;Temperatura: 3.2°C
4074;529;MK304;Vacunación;Vestfrost;CUCUTILLA;Nevera Horizontal;16/12/2019;25/03/2021 23:25;Equipo en buen estado 
4075;530;MK304;Vacunación;Vestfrost;CUCUTILLA;Nevera Horizontal;16/12/2019;25/08/2020 16:34;Registra temperatura alta
4076;530;MK304;Vacunación;Vestfrost;CUCUTILLA;Nevera Horizontal;16/12/2019;25/03/2021 23:26;Equipo en buen estado 
4077;560;MK304;Vacunación;Vestfrost;MUTISCUA;Nevera Horizontal;16/12/2019;30/03/2021 16:40;Equipo funcionando correctamente 
4078;560;MK304;Vacunación;Vestfrost;MUTISCUA;Nevera Horizontal;16/12/2019;4/06/2021 8:02;Equipo funcionando correctamente 
4079;591;MK304;Vacunación;Vestfrost;SILOS;Nevera Horizontal;16/12/2019;29/03/2021 15:53;Equipo funcionando correctamente 
4080;591;MK304;Vacunación;Vestfrost;SILOS;Nevera Horizontal;16/12/2019;15/06/2021 14:57;Se realizó llenado de gas a la nevera 
4081;592;MK304;Vacunación;Vestfrost;SILOS;Nevera Horizontal;16/12/2019;29/03/2021 15:54;Equipo funcionando correctamente 
4082;592;MK304;Vacunación;Vestfrost;SILOS;Nevera Horizontal;16/12/2019;15/06/2021 14:57;Equipo funcionando correctamente 
4083;925;MK304;Vacunación;Vestfrost;Tibú;Nevera Horizontal;4/02/2020;4/02/2020 9:36;funciona correctamente
4084;925;MK304;Vacunación;Vestfrost;Tibú;Nevera Horizontal;4/02/2020;20/06/2020 16:44;Funcionando correctamente
4085;925;MK304;Vacunación;Vestfrost;Tibú;Nevera Horizontal;4/02/2020;26/02/2021 8:53;Funciona correctamente
4086;925;MK304;Vacunación;Vestfrost;Tibú;Nevera Horizontal;4/02/2020;28/06/2021 20:18;Funciona correctamente.
4087;926;MK304;Vacunación;Vestfrost;Tibú;Nevera Horizontal;4/02/2020;4/02/2020 9:37;funciona correctamente
;;;;;;;;;
"Funcionando correctamente""";;;;;;;;;
4115;363;MK204;Laboratorio;Vestfrost;Pamplona;Nevera Horizontal;16/12/2019;21/09/2020 11:52;Temperatura: 6°C
"Funcionando correctamente""";;;;;;;;;
4116;2497;VLS 300AC;Vacunación;Vestfrost;Filogringo ;Nevera Horizontal;29/10/2020;16/03/2021 12:57;Funciona correctamente
4117;509;RVC 3 TECNO;Toma De Muestras;Haceb;CHITAGÁ;Nevera Vertical;16/12/2019;31/03/2021 17:04;Equipo funcionando correctamente 
4118;509;RVC 3 TECNO;Toma De Muestras;Haceb;CHITAGÁ;Nevera Vertical;16/12/2019;2/06/2021 12:05;Equipo funcionando correctamente 
4119;900;N292L;Cuarto Frío;Haceb;Tibú;Nevera Horizontal;31/01/2020;1/02/2020 9:52;Funciona correctamente 
4120;900;N292L;Cuarto Frío;Haceb;Tibú;Nevera Horizontal;31/01/2020;21/06/2020 8:51;Funciona correctamente
4121;900;N292L;Cuarto Frío;Haceb;Tibú;Nevera Horizontal;31/01/2020;23/10/2020 19:04;Funciona correctamente 
4122;900;N292L;Cuarto Frío;Haceb;Tibú;Nevera Horizontal;31/01/2020;26/06/2021 6:03;Funciona correctamente
4123;1175;N10-NF;Vacunación;Haceb;SILOS;Nevera Vertical;24/03/2020;29/03/2021 15:56;Equipo funcionando correctamente 
4124;1175;N10-NF;Vacunación;Haceb;SILOS;Nevera Vertical;24/03/2020;15/06/2021 15:01;Equipo funcionando correctamente 
4125;1256;NE9;Vacunación;Haceb;PAMPLONITA;Nevera Vertical;25/03/2020;29/01/2021 10:02;equipo funcionando correctamente
4126;1256;NE9;Vacunación;Haceb;PAMPLONITA;Nevera Vertical;25/03/2020;29/07/2021 11:21;El equipo funciona correctamente 
4127;3144;DC103;Vacunación;Hygrometer;Lourdes;Termohigrómetro;2/03/2021;23/04/2021 9:01;Funciona correctamente
4128;159;Dentomat 3;Odontología;Degussa;Pamplona;Amalgamador;11/12/2019;21/04/2020 11:02;Equipo funcionando correctamente
4129;159;Dentomat 3;Odontología;Degussa;Pamplona;Amalgamador;11/12/2019;6/07/2021 11:04;Equipo funcionando correctamente
4130;1217;Dentomat 3;Odontología;Degussa;PAMPLONITA;Amalgamador;25/03/2020;25/08/2020 18:15;Equipo no se usa actualmente en el servicio
4131;1217;Dentomat 3;Odontología;Degussa;PAMPLONITA;Amalgamador;25/03/2020;29/01/2021 11:33;equipo funcionando correctamente
4132;1217;Dentomat 3;Odontología;Degussa;PAMPLONITA;Amalgamador;25/03/2020;29/07/2021 11:38;El equipo funciona correctamente 
4133;168;Genérico;Quirofanos;Carburos Metálicos;Pamplona;Aspirador de Secreciones;11/12/2019;20/04/2020 6:42;Requiere filtro hidrofobico nuevo. Equipo funciona correctamente
4134;168;Genérico;Quirofanos;Carburos Metálicos;Pamplona;Aspirador de Secreciones;11/12/2019;21/07/2020 8:35;Equipo funcionando correctamente
4135;168;Genérico;Quirofanos;Carburos Metálicos;Pamplona;Aspirador de Secreciones;11/12/2019;9/10/2020 17:15;Requiere manguera siliconada y filtro hidrofobico (2)
4136;168;Genérico;Quirofanos;Carburos Metálicos;Pamplona;Aspirador de Secreciones;11/12/2019;28/01/2021 9:03;Equipo en buenas condiciones 
4137;168;Genérico;Quirofanos;Carburos Metálicos;Pamplona;Aspirador de Secreciones;11/12/2019;23/07/2021 9:19;Equipo en funcionamiento
4138;177;STE 150LM;Esterilización;STERICLINIC;Pamplona;Autoclave;11/12/2019;18/04/2020 9:26;Cartucho de filtro purificador de agua en regular estado
;;;;;;;;;
Temperatura esterilización: 134.7 °C;;;;;;;;;
Duración ciclo de prueba Bowie Dick: 48 minutos;;;;;;;;;
Test de Bowie Dick: Ok;;;;;;;;;
"Equipo funcionando""";;;;;;;;;
4140;177;STE 150LM;Esterilización;STERICLINIC;Pamplona;Autoclave;11/12/2019;17/10/2020 10:42;Cartucho del filtro de agua se encuentra deteriorado, por lo que debe ser cambiado lo más pronto. Se realizó ciclo con test bowiedick, el cual funcionó adecuadamente. Se recomienda bajar el calderín en el próximo mantenimiento para realizar limpieza interna del mismo
4141;177;STE 150LM;Esterilización;STERICLINIC;Pamplona;Autoclave;11/12/2019;28/01/2021 9:38;Equipo funcionando correctamente
4142;177;STE 150LM;Esterilización;STERICLINIC;Pamplona;Autoclave;11/12/2019;17/06/2021 18:56;Equipo en funcionamiento 
4143;178;Vacuklav 23B+;Odontología;Melag;Pamplona;Autoclave;11/12/2019;20/04/2020 19:16;Equipo funcionando correctamente
4144;178;Vacuklav 23B+;Odontología;Melag;Pamplona;Autoclave;11/12/2019;28/01/2021 9:33;Equipo funcionando correctamente
4145;178;Vacuklav 23B+;Odontología;Melag;Pamplona;Autoclave;11/12/2019;6/07/2021 11:04;Equipo funcionando correctamente
4146;260;MELADEST;Odontología;Melag;Pamplona;Destilador de Agua;11/12/2019;20/04/2020 19:16;Equipo funcionando correctamente
4147;260;MELADEST;Odontología;Melag;Pamplona;Destilador de Agua;11/12/2019;28/01/2021 9:34;Equipo funcionando correctamente
4148;260;MELADEST;Odontología;Melag;Pamplona;Destilador de Agua;11/12/2019;6/07/2021 11:03;Se repara pasta del cabezal partido
4149;476;MELADEST;Odontología;Melag;CHITAGÁ;Destilador de Agua;16/12/2019;31/03/2021 14:45;Equipo en buen estado 
4150;476;MELADEST;Odontología;Melag;CHITAGÁ;Destilador de Agua;16/12/2019;2/06/2021 9:10;Equipo funcionando correctamente 
4151;1255;MELADEST;Esterilización;Melag;PAMPLONITA;Destilador de Agua;25/03/2020;29/01/2021 10:38;equipo funcionando correctamente
4152;1255;MELADEST;Esterilización;Melag;PAMPLONITA;Destilador de Agua;25/03/2020;29/07/2021 11:32;El equipo funciona correctamente 
4153;455;MELATRONIC 23EN;Esterilización;Melag;CÁCOTA;Autoclave;16/12/2019;1/04/2021 11:03;Equipo en funcionamiento 
4154;455;MELATRONIC 23EN;Esterilización;Melag;CÁCOTA;Autoclave;16/12/2019;2/06/2021 15:55;Equipo funcionando correctamente 
4155;462;MELATRONIC 23EN;Odontología;Melag;CHITAGÁ;Autoclave;16/12/2019;31/03/2021 14:44;Equipo funcionando correctamente 
4156;462;MELATRONIC 23EN;Odontología;Melag;CHITAGÁ;Autoclave;16/12/2019;2/06/2021 9:09;Equipo funcionando correctamente 
4157;513;MELATRONIC 23EN;Esterilización;Melag;CUCUTILLA;Autoclave;16/12/2019;25/08/2020 8:18;Funcionando correctamente
4158;513;MELATRONIC 23EN;Esterilización;Melag;CUCUTILLA;Autoclave;16/12/2019;25/03/2021 23:32;Equipo funcionando correctamente 
4159;545;MELATRONIC 23EN;Odontología;Melag;MUTISCUA;Autoclave;16/12/2019;30/03/2021 16:30;Equipo funcionando correctamente 
4160;545;MELATRONIC 23EN;Odontología;Melag;MUTISCUA;Autoclave;16/12/2019;4/06/2021 7:31;Equipo funcionando correctamente 
4161;572;MELATRONIC 23EN;Esterilización;Melag;SILOS;Autoclave;16/12/2019;29/03/2021 15:21;Equipo funcionando correctamente 
4162;572;MELATRONIC 23EN;Esterilización;Melag;SILOS;Autoclave;16/12/2019;15/06/2021 15:06;Equipo funcionando correctamente 
4163;1254;MELATRONIC 23EN;Esterilización;Melag;PAMPLONITA;Autoclave;25/03/2020;29/01/2021 10:37;equipo funcionando correctamente
4164;1254;MELATRONIC 23EN;Esterilización;Melag;PAMPLONITA;Autoclave;25/03/2020;29/07/2021 11:32;El equipo funciona correctamente 
4165;179;25X-1;Laboratorio;ALL AMERICA;Pamplona;Autoclave;11/12/2019;26/06/2020 8:10;Manómetro en mal estado
4166;179;25X-1;Laboratorio;ALL AMERICA;Pamplona;Autoclave;11/12/2019;21/09/2020 9:24;Manómetro indicador de presión en mal estado
"Equipo funcionando""";;;;;;;;;
4167;179;25X-1;Laboratorio;ALL AMERICA;Pamplona;Autoclave;11/12/2019;29/07/2021 11:51;El equipo funciona correctamente 
4168;2884;25X-1;Esterilización;ALL AMERICA;Villa Caro;Autoclave;1/03/2021;24/02/2021 17:03;Funciona correctamente
4169;2987;25X-1;Esterilización;ALL AMERICA;San Cayetano;Autoclave;1/03/2021;26/07/2021 12:54;Funciona correctamente
4170;180;354;Consultorio 1;SECA;Pamplona;Balanza Electrónica;11/12/2019;18/05/2020 8:15;Equipo funcionando correctamente
4171;180;354;Consultorio 1;SECA;Pamplona;Balanza Electrónica;11/12/2019;18/08/2020 17:55;Equipo funcionando correctamente. Se recomienda colocar en superficie más firme
4172;180;354;Consultorio 1;SECA;Pamplona;Balanza Electrónica;11/12/2019;23/11/2020 9:13;Equipo funcionando correctamente
4173;180;354;Consultorio 1;SECA;Pamplona;Balanza Electrónica;11/12/2019;20/05/2021 11:22;Equipo funcionando correctamente
4174;181;354;Triage;SECA;Pamplona;Balanza Electrónica;11/12/2019;15/05/2020 18:27;Equipo funcionando correctamente. Se halló en ubicación diferente
4175;181;354;Triage;SECA;Pamplona;Balanza Electrónica;11/12/2019;18/08/2020 15:54;Equipo se encuentra en triage respiratorio
4176;181;354;Triage;SECA;Pamplona;Balanza Electrónica;11/12/2019;23/11/2020 9:37;Equipo prestado a Triage Respiratorio
4177;181;354;Triage;SECA;Pamplona;Balanza Electrónica;11/12/2019;20/05/2021 11:43;Equipo en funcionamiento
4178;514;354;Consultorio 1;SECA;CUCUTILLA;Balanza Electrónica;16/12/2019;25/08/2020 17:44;Funcionando correctamente
4179;514;354;Consultorio 1;SECA;CUCUTILLA;Balanza Electrónica;16/12/2019;25/03/2021 23:04;Equipo funcionando 
4180;1223;354;Consultorio Médico;SECA;PAMPLONITA;Balanza Electrónica;25/03/2020;25/08/2020 18:35;Funcionando correctamente
4181;1223;354;Consultorio Médico;SECA;PAMPLONITA;Balanza Electrónica;25/03/2020;29/01/2021 12:11;equipo funcionando correctamente
4182;1223;354;Consultorio Médico;SECA;PAMPLONITA;Balanza Electrónica;25/03/2020;29/07/2021 11:16;El equipo funciona correctamente 
4183;2573;354;Medidas Antropométricas;SECA;Sardinata;Balanza Electrónica;24/11/2020;11/12/2020 14:26;Funcionando correctamente
4184;2573;354;Medidas Antropométricas;SECA;Sardinata;Balanza Electrónica;24/11/2020;29/04/2021 13:13;Funciona correctamente
4185;3457;354;P Y P;SECA;PACELLI;Balanza Electrónica;22/03/2021;26/06/2021 9:50;Funciona correctamente
4186;1635;374;Consultorio Médico;SECA;Seccional Cúcuta;Balanza Electrónica;3/06/2020;9/06/2020 10:57;Funciona correctamente 
4187;1635;374;Consultorio Médico;SECA;Seccional Cúcuta;Balanza Electrónica;3/06/2020;22/12/2020 11:37;Funciona correctamente
4188;1635;374;Consultorio Médico;SECA;Seccional Cúcuta;Balanza Electrónica;3/06/2020;29/06/2021 15:24;Funciona correctamente
4189;3689;374;Nutrición;SECA;Tibú;Balanza Electrónica;11/05/2021;28/06/2021 21:44;Funciona correctamente.
4190;1636;769;Consultorio Médico;SECA;Seccional Cúcuta;Balanza Electrónica;3/06/2020;9/06/2020 12:21;Funciona correctamente 
4191;1636;769;Consultorio Médico;SECA;Seccional Cúcuta;Balanza Electrónica;3/06/2020;22/12/2020 11:02;Funciona correctamente
4192;1636;769;Consultorio Médico;SECA;Seccional Cúcuta;Balanza Electrónica;3/06/2020;29/06/2021 15:19;Funciona correctamente
4193;2340;874DR;Estación Enfermería;SECA;Pamplona;Balanza Electrónica;24/09/2020;15/05/2021 21:14;Equipo funcionando correctamente 
4194;2342;874DR;Estación Enfermería;SECA;Pamplona;Balanza Electrónica;24/09/2020;15/05/2021 21:15;Equipo funcionando correctamente 
4195;2572;874DR;Medidas Antropométricas;SECA;Sardinata;Balanza Electrónica;24/11/2020;11/12/2020 14:16;Funcionando correctamente
4196;2572;874DR;Medidas Antropométricas;SECA;Sardinata;Balanza Electrónica;24/11/2020;29/04/2021 13:13;Funciona correctamente
4197;3350;874DR;P Y P;SECA;El Tarra;Balanza Electrónica;16/03/2021;16/03/2021 21:12;Funciona correctamente
4198;2574;213;Medidas Antropométricas;SECA;Sardinata;Tallímetro;24/11/2020;11/12/2020 14:27;Funcionando correctamente
4199;2574;213;Medidas Antropométricas;SECA;Sardinata;Tallímetro;24/11/2020;29/04/2021 13:12;Funciona correctamente
4200;3688;213;Nutrición;SECA;Tibú;Tallímetro;11/05/2021;28/06/2021 21:43;Funciona correctamente.
4201;2588;417;Medidas Antropométricas;SECA;Sardinata;Infantómetro;25/11/2020;11/12/2020 14:27;Funcionando correctamente
4202;2588;417;Medidas Antropométricas;SECA;Sardinata;Infantómetro;25/11/2020;29/04/2021 13:12;Funciona correctamente
4203;3387;417;Consultorio 1;SECA;ORU;Infantómetro;20/03/2021;16/03/2021 10:51;Funciona correctamente
4204;3387;417;Consultorio 1;SECA;ORU;Infantómetro;20/03/2021;26/06/2021 12:17;Funciona correctamente
4205;183;2003A;Sala ERA;TIAN SHAN;Pamplona;Balanza Electrónica;11/12/2019;16/05/2020 11:40;Equipo funcionando correctamente
4206;183;2003A;Sala ERA;TIAN SHAN;Pamplona;Balanza Electrónica;11/12/2019;18/08/2020 15:53;Equipo funcionando correctamente
4207;183;2003A;Sala ERA;TIAN SHAN;Pamplona;Balanza Electrónica;11/12/2019;23/11/2020 9:35;Equipo funcionando correctamente
4208;183;2003A;Sala ERA;TIAN SHAN;Pamplona;Balanza Electrónica;11/12/2019;20/05/2021 11:40;Equipo en funcionamiento
4209;194;2003A;Consultorio 19;TIAN SHAN;Pamplona;Balanza Electrónica;11/12/2019;14/06/2020 18:08;Equipo reubicado por contingencia covid19
4210;194;2003A;Consultorio 19;TIAN SHAN;Pamplona;Balanza Electrónica;11/12/2019;22/08/2020 11:49;Equipo guardado por contingencia covid19
4211;194;2003A;Consultorio 19;TIAN SHAN;Pamplona;Balanza Electrónica;11/12/2019;23/11/2020 11:12;Equipo guardado temporalmente
4212;187;MS3500;Consultorio 1;CHARDER;Pamplona;Balanza Electrónica;11/12/2019;20/05/2020 8:30;Equipo reubicado por contingencia covid19. Funciona correctamente
